2,13,1677,1
2,13,2390,1
2,13,2632,1
2,13,2816,1
2,13,3111,1
2,13,3489,1
2,13,3918,1
2,13,4047,1
2,13,4498,1
2,13,4705,1
2,13,4926,1
2,13,4927,1
2,14,250,1
2,14,1375,2
2,14,1558,1
2,14,1619,1
2,14,1670,1
2,14,1735,1
2,14,1767,1
2,14,2308,1
2,14,2434,3
2,14,2567,1
2,14,3473,1
2,14,3957,1
2,14,4194,1
2,14,4602,1
2,14,4614,1
2,14,4768,1
2,15,2,1
2,15,827,1
2,15,1501,1
2,15,2480,1
2,15,2494,1
2,15,3587,1
2,15,4353,1
2,15,4950,1
2,16,77,1
2,16,247,1
2,16,317,1
2,16,502,1
2,16,666,1
2,16,799,1
2,16,919,1
2,16,1839,1
2,16,1941,1
2,16,2075,1
2,16,2139,1
2,16,2764,1
2,16,2830,1
2,16,3328,1
2,16,3531,3
2,16,3823,1
2,16,4132,3
2,17,11,1
2,17,262,1
2,17,617,1
2,17,969,1
2,17,1127,1
2,17,1701,1
2,17,1848,1
2,17,2047,1
2,17,2188,1
2,17,2197,1
2,17,2411,1
2,17,2487,1
2,17,2502,1
2,17,2543,1
2,17,3228,1
2,17,3395,1
2,17,3526,1
2,17,3574,1
2,17,3600,1
2,17,4298,1
2,18,362,1
2,18,605,1
2,18,854,1
2,18,906,1
2,18,933,1
2,18,1608,1
2,18,1913,1
2,18,3330,1
2,18,4434,1
2,18,4821,1
2,19,258,1
2,19,1751,1
2,19,2191,1
2,19,2288,1
2,19,2548,1
2,19,3460,1
2,19,4175,3
2,20,198,1
2,20,269,4
2,20,291,1
2,20,332,1
2,20,1639,2
2,20,1647,1
2,20,1715,2
2,20,1785,1
2,20,1938,2
2,20,2070,1
2,20,2276,1
2,20,2624,1
2,20,2800,1
2,20,2986,1
2,20,3054,2
2,20,3415,1
2,20,3523,1
2,20,3789,1
2,20,3951,1
2,20,4195,1
2,20,4207,1
2,20,4796,1
2,21,45,1
2,21,1381,1
2,21,1568,1
2,21,1929,1
2,21,1931,1
2,21,2113,1
2,21,2595,1
2,21,3503,1
2,21,3930,2
2,21,4622,1
2,21,4706,1
2,21,4731,1
2,22,268,1
2,22,366,1
2,22,377,1
2,22,601,1
2,22,841,1
2,22,930,1
2,22,1416,2
2,22,2434,1
2,22,2820,1
2,22,3211,1
2,22,3701,1
2,22,3782,1
2,22,3854,1
2,22,4125,1
2,22,4295,1
2,22,4623,1
2,22,4934,1
2,23,3,1
2,23,223,1
2,23,373,1
2,23,517,1
2,23,614,1
2,23,685,1
2,23,1220,1
2,23,1312,1
2,23,1565,1
2,23,1921,2
2,23,2066,1
2,23,2118,1
2,23,2452,2
2,23,2505,1
2,23,2517,1
2,23,2737,1
2,23,2851,1
2,23,3141,1
2,23,3339,1
2,23,3442,2
2,23,4229,1
2,23,4382,1
2,23,4511,2
2,23,4765,1
2,24,217,1
2,24,235,1
2,24,777,1
2,24,1480,1
2,24,1638,1
2,24,1828,1
2,24,1857,1
2,24,1859,1
2,24,2212,1
2,24,2983,1
2,24,3061,1
2,24,3298,1
2,24,3323,1
2,24,3526,1
2,24,3765,2
2,24,3920,1
2,24,4239,1
2,24,4463,1
2,24,4789,1
2,25,195,1
2,25,388,1
2,25,406,1
2,25,593,2
2,25,641,1
2,25,885,1
2,25,1874,1
2,25,2324,1
2,25,2473,2
2,25,2527,1
2,25,3128,1
2,25,3266,1
2,25,3349,1
2,25,3673,1
2,25,3806,1
2,25,3971,1
2,25,4088,1
2,25,4276,1
2,25,4831,1
2,25,4921,2
2,26,84,1
2,26,402,1
2,26,486,1
2,26,638,1
2,26,639,1
2,26,767,2
2,26,1209,1
2,26,1351,2
2,26,1735,2
2,26,1840,1
2,26,2414,1
2,26,2843,1
2,26,2860,1
2,26,2869,2
2,26,3039,1
2,26,3099,1
2,26,3859,1
2,26,3950,1
2,26,3959,1
2,26,4119,1
2,26,4166,1
2,26,4196,1
2,26,4319,1
2,26,4555,1
2,26,4818,1
2,26,4849,2
2,27,34,1
2,27,39,1
2,27,556,1
2,27,1040,1
2,27,1102,2
2,27,1218,1
2,27,1414,1
2,27,1585,1
2,27,2524,1
2,27,2774,1
2,27,2946,2
2,27,2999,1
2,27,4281,1
2,27,4714,1
2,27,4781,2
2,27,4819,1
2,28,230,1
2,28,397,1
2,28,916,1
2,28,1212,1
2,28,1220,1
2,28,1266,1
2,28,1294,1
2,28,1569,3
2,28,2306,1
2,28,2336,1
2,28,2687,1
2,28,2847,1
2,28,3134,2
2,28,3430,1
2,28,3933,1
2,28,4123,1
2,28,4677,1
2,28,4906,1
2,29,181,1
2,29,218,2
2,29,226,1
2,29,460,2
2,29,518,2
2,29,751,1
2,29,1265,1
2,29,1824,1
2,29,2623,1
2,29,2856,1
2,29,2890,1
2,29,3046,1
2,29,3514,1
2,29,3524,1
2,29,3598,1
2,29,3992,1
2,29,4158,2
2,29,4217,1
2,29,4408,1
2,29,4838,1
2,29,4852,1
2,30,46,1
2,30,361,2
2,30,484,1
2,30,532,1
2,30,818,1
2,30,913,1
2,30,1111,1
2,30,1171,3
2,30,1480,1
2,30,1779,1
2,30,1838,1
2,30,2413,1
2,30,3183,1
2,30,3233,1
2,30,3388,1
2,30,3732,1
2,30,3752,1
2,30,3930,1
2,30,3937,1
2,30,3938,1
2,30,4338,1
2,30,4729,1
2,30,4806,1
2,30,4872,1
2,31,287,1
2,31,982,1
2,31,1024,1
2,31,1031,1
2,31,1217,1
2,31,1263,1
2,31,1669,1
2,31,1872,1
2,31,2014,1
2,31,2145,2
2,31,2389,1
2,31,2434,1
2,31,2905,1
2,31,3247,1
2,31,3387,1
2,31,3928,1
2,31,4029,1
2,31,4586,1
2,32,1070,1
2,32,1089,2
2,32,1237,1
2,32,1367,2
2,32,1875,2
2,32,2042,2
2,32,2088,2
2,32,2129,2
2,32,2157,1
2,32,2175,1
2,32,2549,1
2,32,2608,2
2,32,2715,1
2,32,2751,1
2,32,3795,1
2,32,4052,1
2,32,4108,1
2,32,4323,1
2,32,4778,1
2,33,359,1
2,33,639,1
2,33,873,1
2,33,1024,1
2,33,1108,1
2,33,1112,1
2,33,1228,2
2,33,1451,2
2,33,1508,1
2,33,2439,1
2,33,2631,1
2,33,2671,1
2,33,3119,1
2,33,3164,1
2,33,3674,2
2,33,4040,1
2,33,4220,1
2,33,4396,1
2,33,4518,1
2,34,300,1
2,34,301,1
2,34,329,1
2,34,545,1
2,34,665,1
2,34,670,1
2,34,861,1
2,34,1155,1
2,34,2145,1
2,34,2894,1
2,34,3119,1
2,34,3215,1
2,34,3342,2
2,34,3712,1
2,34,3779,2
2,34,3972,1
2,35,318,1
2,35,738,1
2,35,932,1
2,35,1078,2
2,35,1165,2
2,35,1322,1
2,35,1378,1
2,35,1402,1
2,35,1594,1
2,35,1785,2
2,35,2005,1
2,35,2193,1
2,35,2539,1
2,35,2693,1
2,35,2963,1
2,35,4060,1
2,35,4073,1
2,35,4307,1
2,35,4483,1
2,36,180,1
2,36,271,1
2,36,293,2
2,36,365,1
2,36,1143,1
2,36,2008,2
2,36,2060,1
2,36,2239,1
2,36,2341,1
2,36,2364,1
2,36,2392,2
2,36,3070,1
2,36,3167,1
2,36,3173,1
2,36,3421,1
2,36,3467,2
2,36,3512,1
2,36,3902,1
2,36,4004,1
2,36,4288,1
2,36,4631,1
2,36,4763,1
2,36,4995,1
2,37,500,1
2,37,587,2
2,37,1099,1
2,37,1486,2
2,37,1942,1
2,37,2591,1
2,37,2626,1
2,37,2840,2
2,37,2918,1
2,37,3186,2
2,37,3441,1
2,37,3500,1
2,37,3803,2
2,38,109,1
2,38,112,1
2,38,729,1
2,38,1445,1
2,38,1577,1
2,38,1926,1
2,38,2067,1
2,38,2622,1
2,38,2924,1
2,38,2953,2
2,38,3323,1
2,38,3531,1
2,38,3613,1
2,38,3732,1
2,38,3913,1
2,38,4115,1
2,38,4589,1
2,38,4882,1
2,39,43,1
2,39,223,1
2,39,533,1
2,39,716,1
2,39,1068,1
2,39,1151,2
2,39,1167,1
2,39,1675,1
2,39,1735,1
2,39,1795,1
2,39,1925,1
2,39,2136,1
2,39,2204,1
2,39,2586,1
2,39,2711,1
2,39,2735,1
2,39,2838,1
2,39,3148,1
2,39,3154,1
2,39,3971,1
2,39,4357,1
2,39,4622,1
2,39,4688,1
2,39,4712,3
2,40,1,1
2,40,416,2
2,40,508,1
2,40,516,1
2,40,795,1
2,40,1064,1
2,40,1234,1
2,40,1335,1
2,40,1369,1
2,40,1398,2
2,40,1511,1
2,40,2444,1
2,40,2518,1
2,40,2863,1
2,40,3076,1
2,40,3742,1
2,40,4073,3
2,40,4224,1
2,40,4275,1
2,40,4298,1
2,40,4671,1
2,40,4752,1
2,40,4812,1
2,41,62,1
2,41,141,2
2,41,168,2
2,41,1122,1
2,41,1132,1
2,41,1396,1
2,41,1487,1
2,41,1580,1
2,41,1680,1
2,41,2167,1
2,41,2282,1
2,41,2627,1
2,41,3155,1
2,41,3493,1
2,41,3580,1
2,41,3647,1
2,41,4543,1
2,41,4907,1
2,42,32,1
2,42,442,1
2,42,816,1
2,42,1166,1
2,42,1385,1
2,42,1485,1
2,42,2129,2
2,42,2179,2
2,42,2267,1
2,42,2804,1
2,42,3111,1
2,42,3258,1
2,42,4173,1
2,42,4996,1
2,43,398,1
2,43,506,1
2,43,579,1
2,43,991,1
2,43,1226,1
2,43,1492,1
2,43,1674,1
2,43,2298,2
2,43,2508,1
2,43,2548,1
2,43,2623,2
2,43,3587,1
2,43,3874,1
2,43,4004,1
2,43,4125,1
2,43,4303,2
2,43,4679,1
2,44,174,1
2,44,743,1
2,44,763,1
2,44,801,1
2,44,1086,1
2,44,1363,1
2,44,1521,1
2,44,1993,1
2,44,2595,1
2,44,3601,1
2,44,3839,1
2,44,4107,1
2,44,4514,2
2,44,4587,1
2,44,4622,1
2,44,4768,2
2,45,125,1
2,45,210,1
2,45,976,1
2,45,1042,1
2,45,1083,1
2,45,1182,1
2,45,1306,1
2,45,1451,1
2,45,1649,1
2,45,1950,1
2,45,1978,1
2,45,3177,1
2,45,3319,1
2,45,4001,1
2,45,4335,2
2,45,4876,1
2,46,83,1
2,46,186,1
2,46,418,1
2,46,1410,1
2,46,1416,2
2,46,1971,1
2,46,2002,1
2,46,2566,1
2,46,3164,1
2,46,3225,1
2,46,3691,1
2,46,3708,1
2,46,3882,1
2,46,4674,1
2,46,4997,1
2,47,88,1
2,47,104,1
2,47,422,1
2,47,643,1
2,47,907,1
2,47,2319,1
2,47,2625,1
2,47,2752,1
2,47,2763,1
2,47,2932,1
2,47,4002,1
2,47,4247,1
2,47,4706,1
2,47,4773,1
2,48,230,1
2,48,362,1
2,48,600,3
2,48,672,1
2,48,887,1
2,48,1127,1
2,48,1138,1
2,48,1671,2
2,48,1694,1
2,48,2771,1
2,48,3347,1
2,48,3600,1
2,48,3680,1
2,48,3692,1
2,48,4640,1
2,48,4677,1
2,48,4851,1
2,48,4980,1
2,49,1064,1
2,49,1888,1
2,49,1929,1
2,49,2373,1
2,49,2450,1
2,49,2522,1
2,49,2585,1
2,49,2637,2
2,49,2893,1
2,49,2957,1
2,49,2977,1
2,49,2990,1
2,49,3030,1
2,49,3146,1
2,49,3152,1
2,49,3328,1
2,49,3963,1
2,49,4243,1
2,49,4276,1
2,49,4296,1
2,49,4388,1
2,49,4789,1
2,49,4825,1
2,50,127,1
2,50,453,1
2,50,504,1
2,50,789,1
2,50,945,1
2,50,1179,3
2,50,1552,1
2,50,1560,1
2,50,1603,1
2,50,1697,1
2,50,2180,2
2,50,2204,1
2,50,2277,1
2,50,2422,1
2,50,2797,1
2,50,3482,1
2,50,3550,1
2,50,3645,1
2,50,4538,1
2,50,4555,1
2,50,4602,1
2,50,4847,1
2,50,4890,1
2,51,57,1
2,51,240,1
2,51,261,1
2,51,670,1
2,51,771,1
2,51,2062,1
2,51,2618,1
2,51,2987,1
2,51,3217,1
2,51,3252,2
2,51,4021,1
2,51,4425,1
2,51,4427,3
2,52,210,2
2,52,887,1
2,52,920,1
2,52,1125,1
2,52,1310,1
2,52,1401,1
2,52,1519,1
2,52,1625,1
2,52,2166,2
2,52,2734,1
2,52,3322,1
2,52,3433,1
2,52,3568,1
2,52,3799,2
2,52,3926,3
2,52,4145,1
2,52,4315,1
2,52,4727,1
2,53,33,1
2,53,82,1
2,53,663,1
2,53,1060,1
2,53,1087,1
2,53,1373,1
2,53,1485,1
2,53,1578,1
2,53,1719,1
2,53,1807,1
2,53,2068,2
2,53,2176,1
2,53,2648,1
2,53,2822,1
2,53,2975,1
2,53,3043,1
2,53,3348,1
2,53,3449,1
2,53,3587,1
2,53,3841,1
2,53,3889,1
2,53,3919,1
2,53,4152,1
2,53,4231,1
2,53,4314,1
2,53,4448,2
2,53,4456,1
2,53,4815,1
2,54,961,1
2,54,1171,2
2,54,1315,1
2,54,1655,2
2,54,2278,1
2,54,2304,1
2,54,2476,2
2,54,2503,1
2,54,2565,2
2,54,2590,1
2,54,3130,1
2,54,3438,1
2,54,3680,1
2,54,3872,1
2,54,4630,2
2,54,4983,1
2,55,217,1
2,55,275,1
2,55,951,1
2,55,1139,1
2,55,1169,1
2,55,2323,1
2,55,2569,1
2,55,2611,1
2,55,3090,1
2,55,3493,1
2,55,3947,1
2,55,4639,1
2,55,4640,1
2,56,296,1
2,56,809,2
2,56,1632,1
2,56,1657,1
2,56,1805,1
2,56,1867,1
2,56,2169,1
2,56,2235,1
2,56,2310,1
2,56,2354,1
2,56,2591,1
2,56,2785,2
2,56,2853,1
2,56,3304,1
2,56,3536,1
2,56,3629,1
2,56,3751,2
2,56,3838,1
2,56,3974,1
2,56,4413,1
2,56,4985,1
2,56,4988,1
2,57,539,1
2,57,605,1
2,57,856,2
2,57,976,1
2,57,1531,2
2,57,1866,1
2,57,2149,2
2,57,2281,1
2,57,2407,1
2,57,3054,1
2,57,3079,1
2,57,3186,1
2,57,3686,1
2,57,4090,2
2,57,4295,1
2,57,4798,1
2,57,4995,1
2,58,346,1
2,58,569,1
2,58,794,1
2,58,1286,2
2,58,1305,1
2,58,1910,1
2,58,2629,2
2,58,2785,1
2,58,3495,1
2,58,3512,1
2,58,3958,1
2,58,4481,1
2,59,634,1
2,59,644,1
2,59,1239,1
2,59,1421,1
2,59,1650,1
2,59,2033,1
2,59,2080,1
2,59,2239,1
2,59,2390,1
2,59,2692,1
2,59,2754,1
2,59,2796,2
2,59,2833,1
2,59,2967,1
2,59,2978,1
2,59,3185,1
2,59,3394,1
2,59,3655,1
2,59,4097,1
2,59,4337,1
2,59,4384,1
2,59,4456,1
2,59,4705,1
2,59,4928,1
2,60,63,2
2,60,370,1
2,60,787,1
2,60,941,1
2,60,1498,1
2,60,1615,1
2,60,1623,1
2,60,2210,1
2,60,2461,1
2,60,2587,1
2,60,2591,1
2,60,3617,1
2,60,3697,1
2,60,4045,1
2,60,4387,2
2,60,4982,1
2,61,1397,2
2,61,2012,1
2,61,2164,2
2,61,2255,1
2,61,2296,1
2,61,2350,1
2,61,2354,1
2,61,2629,1
2,61,3515,1
2,61,4631,1
2,61,4895,1
2,62,389,1
2,62,1184,1
2,62,1292,1
2,62,1340,1
2,62,1826,1
2,62,1876,1
2,62,2168,2
2,62,2582,1
2,62,2622,1
2,62,2826,1
2,62,4003,2
2,62,4153,1
2,62,4226,1
2,62,4401,1
2,63,253,1
2,63,375,1
2,63,444,2
2,63,996,2
2,63,1473,1
2,63,1646,1
2,63,1858,1
2,63,2010,1
2,63,2016,1
2,63,2089,1
2,63,2143,1
2,63,2380,1
2,63,2499,1
2,63,2765,1
2,63,3404,2
2,63,3624,1
2,63,4346,1
2,63,4755,1
2,64,322,3
2,64,402,1
2,64,470,1
2,64,493,1
2,64,1040,1
2,64,1133,1
2,64,1295,1
2,64,2015,1
2,64,2253,1
2,64,2415,1
2,64,2465,1
2,64,2606,1
2,64,2657,1
2,64,2686,1
2,64,3529,1
2,64,3612,1
2,64,4054,1
2,64,4088,1
2,64,4388,2
2,64,4568,2
2,64,4658,1
2,64,4761,1
2,64,4808,1
2,64,4819,1
2,64,4825,1
2,64,4890,1
2,64,4909,1
2,65,987,2
2,65,1151,1
2,65,1529,1
2,65,1604,1
2,65,1956,1
2,65,2240,1
2,65,2693,2
2,65,2707,1
2,65,2737,2
2,65,2774,1
2,65,2927,2
2,65,3151,1
2,65,3158,2
2,65,3197,1
2,65,3829,1
2,65,4322,1
2,65,4362,1
2,65,4373,1
2,65,4467,1
2,65,4712,1
2,65,4734,1
2,65,4885,1
2,65,4897,1
2,66,23,1
2,66,96,1
2,66,543,2
2,66,855,1
2,66,937,1
2,66,1090,1
2,66,1118,2
2,66,1691,1
2,66,1827,1
2,66,2265,1
2,66,2529,1
2,66,2582,1
2,66,2655,1
2,66,2752,1
2,66,3096,1
2,66,3298,1
2,66,3311,1
2,66,3505,2
2,66,3725,1
2,66,3869,1
2,66,3935,1
2,66,4239,1
2,66,4523,1
2,67,297,2
2,67,521,1
2,67,958,2
2,67,1518,1
2,67,1527,1
2,67,2102,1
2,67,2345,2
2,67,2965,1
2,67,3042,1
2,67,3132,1
2,67,3731,2
2,67,4015,1
2,67,4270,1
2,68,177,1
2,68,531,1
2,68,994,1
2,68,1028,1
2,68,1280,1
2,68,1558,1
2,68,1603,1
2,68,1627,1
2,68,2111,1
2,68,2237,1
2,68,2324,1
2,68,2478,1
2,68,2489,1
2,68,2758,1
2,68,4906,1
2,69,787,1
2,69,1191,2
2,69,2114,1
2,69,2195,1
2,69,2367,1
2,69,3066,1
2,69,3081,1
2,69,3757,1
2,69,3832,1
2,69,3840,1
2,69,4258,1
2,69,4503,1
2,69,4985,1
2,70,175,1
2,70,255,2
2,70,264,1
2,70,517,1
2,70,532,1
2,70,767,1
2,70,1167,1
2,70,1312,1
2,70,1363,1
2,70,2087,1
2,70,2383,2
2,70,2711,1
2,70,3087,2
2,70,3102,1
2,70,3545,1
2,70,3727,1
2,70,4138,1
2,70,4264,1
2,70,4586,1
2,70,4602,1
2,71,1240,1
2,71,1625,1
2,71,1713,1
2,71,1791,1
2,71,1854,2
2,71,2479,1
2,71,2893,1
2,71,3336,1
2,71,3363,1
2,71,3796,1
2,71,3901,1
2,71,3932,1
2,71,4008,1
2,71,4780,1
2,72,126,1
2,72,176,1
2,72,314,1
2,72,360,1
2,72,1483,1
2,72,1534,1
2,72,1770,1
2,72,1952,1
2,72,1960,2
2,72,2119,1
2,72,2260,1
2,72,2289,1
2,72,2470,1
2,72,2735,1
2,72,2882,1
2,72,3384,1
2,72,3598,1
2,72,3698,1
2,72,4197,1
2,72,4711,1
2,73,283,2
2,73,430,1
2,73,717,1
2,73,817,2
2,73,1443,1
2,73,1466,1
2,73,1526,1
2,73,2344,1
2,73,3768,2
2,73,3858,1
2,73,4686,1
2,73,4760,1
2,73,4894,1
2,74,19,1
2,74,39,1
2,74,145,1
2,74,271,1
2,74,393,1
2,74,464,1
2,74,582,2
2,74,1094,1
2,74,1991,1
2,74,2066,1
2,74,2234,1
2,74,3071,1
2,74,3806,1
2,74,3830,1
2,74,3859,1
2,74,4567,1
2,75,168,2
2,75,423,1
2,75,942,1
2,75,1449,1
2,75,1690,3
2,75,2219,1
2,75,2830,1
2,75,3189,1
2,75,4153,1
2,76,369,1
2,76,611,1
2,76,895,1
2,76,2350,2
2,76,2442,1
2,76,2616,1
2,76,2635,1
2,76,3605,1
2,76,4104,2
2,76,4394,1
2,77,406,1
2,77,494,1
2,77,521,1
2,77,788,1
2,77,1427,1
2,77,1507,1
2,77,1508,1
2,77,1549,1
2,77,1560,1
2,77,1604,1
2,77,2011,1
2,77,2118,1
2,77,2292,1
2,77,2324,1
2,77,2588,1
2,77,2604,1
2,77,2711,1
2,77,3236,1
2,77,3652,1
2,77,3712,1
2,77,4169,1
2,77,4406,1
2,77,4447,1
2,77,4658,1
2,77,4808,1
2,77,4847,1
2,78,116,1
2,78,285,1
2,78,299,1
2,78,398,1
2,78,862,1
2,78,1836,1
2,78,1952,1
2,78,2333,1
2,78,2715,1
2,78,2842,2
2,78,2955,1
2,78,3136,2
2,78,3296,1
2,78,4066,1
2,78,4303,1
2,78,4701,1
2,78,4785,1
2,79,1192,1
2,79,1473,1
2,79,1647,1
2,79,1663,1
2,79,2131,1
2,79,2235,1
2,79,2302,2
2,79,2306,1
2,79,2352,1
2,79,2839,1
2,79,3339,1
2,79,3427,1
2,79,3798,1
2,79,3978,2
2,79,4346,1
2,80,275,1
2,80,426,1
2,80,795,2
2,80,1183,1
2,80,1341,1
2,80,2031,1
2,80,2076,1
2,80,2594,3
2,80,2708,1
2,80,3498,1
2,80,3786,1
2,80,4013,1
2,80,4166,1
2,80,4223,1
2,80,4243,1
2,80,4526,1
2,80,4663,1
2,80,4836,1
2,80,4909,2
2,81,1173,1
2,81,2195,1
2,81,2362,2
2,81,2652,1
2,81,2791,1
2,81,4053,1
2,81,4394,1
2,81,4709,1
2,81,4932,1
2,82,13,1
2,82,433,1
2,82,579,1
2,82,625,1
2,82,1099,1
2,82,1141,1
2,82,1763,1
2,82,2135,2
2,82,2397,1
2,82,2914,1
2,82,3081,1
2,82,3168,1
2,82,3515,1
2,82,3689,1
2,82,3821,2
2,82,3894,1
2,82,4683,1
2,82,4710,1
2,83,120,1
2,83,212,1
2,83,352,1
2,83,1180,1
2,83,1228,1
2,83,1546,1
2,83,2292,1
2,83,3021,1
2,83,3215,1
2,83,3271,1
2,83,3852,1
2,83,4168,1
2,83,4986,1
2,84,298,1
2,84,355,1
2,84,700,2
2,84,716,1
2,84,861,1
2,84,862,1
2,84,931,1
2,84,1087,2
2,84,1166,1
2,84,1316,1
2,84,1320,1
2,84,1602,1
2,84,1607,1
2,84,1741,2
2,84,1789,1
2,84,1960,1
2,84,2369,1
2,84,2583,1
2,84,2618,1
2,84,2641,1
2,84,3265,2
2,84,4125,1
2,84,4169,1
2,84,4624,1
2,84,4877,1
2,85,101,1
2,85,227,1
2,85,573,1
2,85,988,1
2,85,1301,1
2,85,1433,2
2,85,1835,1
2,85,2133,2
2,85,2879,1
2,85,2898,2
2,85,3202,1
2,85,3212,1
2,85,3334,1
2,85,3408,1
2,85,3956,1
2,85,4875,1
2,86,656,1
2,86,668,1
2,86,917,1
2,86,965,1
2,86,1133,1
2,86,1199,1
2,86,1226,1
2,86,1607,1
2,86,2136,1
2,86,2279,1
2,86,3962,1
2,86,3967,1
2,86,4337,1
2,86,4492,1
2,86,4635,1
2,86,4783,2
2,87,9,1
2,87,706,1
2,87,739,1
2,87,1270,2
2,87,1728,1
2,87,2206,1
2,87,2778,1
2,87,3193,1
2,87,3324,1
2,87,4624,2
2,87,4926,1
2,88,238,1
2,88,372,1
2,88,556,1
2,88,782,1
2,88,977,1
2,88,1100,1
2,88,1230,1
2,88,2011,1
2,88,2365,1
2,88,2502,1
2,88,2710,1
2,88,2734,1
2,88,2752,1
2,88,2934,1
2,88,3120,1
2,88,3378,1
2,88,3471,2
2,88,3662,1
2,89,348,1
2,89,497,1
2,89,687,2
2,89,744,1
2,89,1084,1
2,89,1560,1
2,89,1802,1
2,89,1854,2
2,89,2799,1
2,89,3166,1
2,89,3680,1
2,89,3816,1
2,89,3839,1
2,89,4028,1
2,89,4224,2
2,89,4371,1
2,89,4560,1
2,89,4731,1
2,89,4922,1
2,90,47,1
2,90,189,1
2,90,867,1
2,90,923,1
2,90,1311,1
2,90,1607,1
2,90,1654,1
2,90,1731,1
2,90,1788,1
2,90,1980,1
2,90,2313,1
2,90,2390,1
2,90,2493,1
2,90,2593,1
2,90,2882,1
2,90,3499,1
2,90,3693,1
2,90,4750,1
2,91,140,1
2,91,315,1
2,91,657,1
2,91,1008,1
2,91,1015,1
2,91,1176,1
2,91,2092,2
2,91,2217,1
2,91,2308,2
2,91,2783,1
2,91,2829,2
2,91,3291,1
2,91,3305,2
2,91,3533,1
2,91,3791,1
2,91,3801,1
2,91,3932,1
2,91,4083,1
2,91,4308,1
